id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
b2519,Chili Thai,Thai,,10889 W Pico Blvd,Los Angeles,90064,3104419443,,4,16,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2520,Rincon Oaxaqueno Restaurant,,,1544 N Western Ave,Los Angeles,90027,3239572293,1,4.5,9,800,2200,800,2100,800,2100,800,2100,800,2100,800,2200,800,2200
b2521,Minori Restaurant,Sushi,Japanese,1170 S Robertson Blvd,Los Angeles,90035,3102781122,2.5,4.5,11,,,2400,1415,2400,1415,2400,1415,2400,1415,2400,1415,1730,1000
b2522,Big Al's Pizzeria,Pizza,,6044 Atlantic Blvd,Maywood,90270,3237713030,2.5,4.5,8,1300,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
b2523,Sweet Chick,,,448 N Fairfax Ave,Los Angeles,90036,3235923423,2.5,4,11,1800,1200,1800,1200,1800,1200,1800,1200,1800,1200,1800,200,1800,200
b2524,Stuff I Eat,American,Vegetarian Friendly,114 N Market St,Inglewood,90301,3106710115,2.5,4.5,35,2400,1800,,,2400,2000,2400,2000,2400,2000,2400,2000,2400,2000
b2525,West Hills Pizza Company,Italian,Pizza,7543 Fallbrook Ave,Los Angeles,91307,8183474992,1,4,11,1100,2100,1600,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
b2526,The Crabby Crab,Seafood,,4457 Van Nuys Blvd,Los Angeles,91403,8187892722,2.5,4,14,,,,,,,,,,,,,,
b2527,Broken Shaker,,,416 W 8th St,Los Angeles,90014,2133959532,2.5,4.5,6,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300
b2528,Fatburger,Fast Food,American,11275 Venice Blvd,Los Angeles,90066,3103907831,1,4,19,1000,1200,900,1200,900,1200,900,1200,900,100,900,300,900,300
b2529,The Hollywood Corner,American,,1156 N Highland Ave,Los Angeles,90038,3234632220,2.5,4,19,800,1600,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b2530,Hong Kong B-B-Q Restaurant,Chinese,,803-807 N. Broadway,Los Angeles,90012,2136877238,,4.5,8,,,,,,,,,,,,,,
b2531,Tokyo Shabu,Japanese,,141 N Atlantic Blvd Ste 100B,Monterey Park,91754,6262826795,2.5,4.5,9,1130,2200,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1200
b2532,Tarantino's Pizzeria,Italian,Pizza,784 E Green St,Pasadena,91101,6267967836,2.5,4,55,1700,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b2533,Morels French Steak House,French,American,189 The Grove Dr Ste H10,Los Angeles,90036,3239659595,2.5,3.5,103,1000,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1000,2300
b2534,HomeTown Buffet,,,8629 S Sepulveda Blvd,Los Angeles,90045,3102169208,1,4,22,800,2030,1100,2030,1100,2030,1100,2030,1100,2030,1100,2130,800,2130
b2535,Jack in the Box,,,1010 W Pacific Coast Hwy,Los Angeles,90744,3108355308,,4.5,10,1200,2359,1200,230,530,230,530,230,400,1200,1200,2359,1200,2359
b2536,Alaska Seafood & Sushi,Seafood,Sushi,79 Berth,Los Angeles,90731,3105471961,2.5,4,15,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
b2537,Kickin KAsian,Seafood,,9545 Reseda Blvd Ste 20,Los Angeles,91324,8182805563,2.5,4,24,2400,2200,1500,2200,1500,2200,1500,2200,1500,2200,2400,2200,2400,2200
b2538,Whole Foods Market,Cafe,,11737 San Vicente Blvd,Los Angeles,90049,3108264433,2.5,4,9,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b2539,Restaurant 2117,Asian,,2117 Sawtelle Blvd,Los Angeles,90025,3104771617,2.5,4,26,2400,2100,,,1100,2100,2400,2100,2400,2100,2400,2100,2400,2100
b2540,Laurel Point,Seafood,,12050 Ventura Blvd,Los Angeles,91604,8187696336,2.5,4,18,,,,,,,,,,,,,,
b2541,SushiStop,Sushi,,2053 Sawtelle Blvd,Los Angeles,90025,3104733999,,4.5,7,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b2542,Akbar Cuisine of India,Indian,,44 N Fair Oaks Ave,Pasadena,91103,6265779916,2.5,3.5,73,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b2543,Fish Time,Seafood,,310 N Brand Blvd,Glendale,91203,8186377820,2.5,4,13,,,,,,,,,,,,,,
b2544,The Main Course,Eastern European,American,10509 W Pico Blvd,Los Angeles,90064,3104757564,2.5,4,11,,,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100
b2545,Hodori Restaurant,Asian,Korean,1001 S Vermont Ave Ste 102,Los Angeles,90006,2133833554,1,4,24,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b2546,Charm Vegan,Asian,Thai,711 Fair Oaks Ave Ste K,South Pasadena,91030,6264412484,1,4.5,11,,,1100,1500,1100,1500,1100,1500,1100,1500,1100,1500,1100,1500
b2547,Cugurt,Mediterranean,Greek,1904 1/2 Hillhurst Ave,Los Angeles,90027,3234867022,,4.5,7,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200
b2548,Xai Verandah Lounge,Lebanese,Middle Eastern,7677 W Sunset Blvd,Los Angeles,90046,3239690090,2.5,4.5,12,1030,2300,1600,2300,1600,2300,1600,2300,1600,2300,1600,2300,1030,2300
b2549,IHOP,American,Cafe,8461 Santa Monica Blvd,West Hollywood,90069,3236565468,1,4,61,,,,,,,,,,,,,,
b2550,Sham Tseng BBQ Shop,Chinese,,634 W Garvey Ave,Monterey Park,91754,6262894858,1,4.5,8,930,2300,930,2300,930,2300,930,2300,930,2300,930,2300,930,2300
b2551,Spicy Bar B Q,,,5101 Santa Monica Blvd,Los Angeles,90029,3236634211,,4.5,9,1100,2130,1100,2130,1100,2130,,,1100,2130,1100,2130,1100,2130
b2552,El Huarachito,Mexican,,3010 N Broadway,Los Angeles,90031,3232230476,,5,8,700,1700,700,1700,700,1700,700,1700,700,1700,700,1700,700,1700
b2553,The HoneyBaked Ham Company,,,18540 Devonshire St,Los Angeles,91324,8183684884,,4.5,7,800,1600,800,1800,800,1800,800,1800,800,1800,800,1800,800,1630
b2554,Subway,,,5537 W Sunset Blvd,Los Angeles,90028,3238711090,1,4,15,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b2555,Rascal,American,,801 S La Brea Ave,Los Angeles,90036,3239333229,2.5,4,18,1700,2130,1700,2300,1700,2300,1700,2300,1700,2300,1700,2400,1700,2400
b2556,Sam Woo Barbecue Restaurant,Asian,Chinese,140 W Valley Blvd Ste 107,San Gabriel,91776,6265728418,2.5,4,20,800,1200,800,1200,800,1200,800,1200,800,1200,800,1200,800,1200
b2557,LA Vie,French,,2547 San Gabriel Blvd,Rosemead,91770,6265711180,2.5,4.5,13,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
b2558,Toast Cafe,Cafe,Mediterranean,15001 Ventura Blvd,Los Angeles,91403,8184619020,2.5,4,13,700,1200,700,1200,700,1200,700,1200,700,200,700,1500,,
b2559,Pickwick's Pub,British,,21010 Ventura Blvd,Los Angeles,91364,8183409673,2.5,4.5,8,1100,1200,1100,1200,1100,1200,1100,100,1100,100,1100,100,1100,1200
b2560,Pho 2000,Vietnamese,Asian,215 N Western Ave,Los Angeles,90004,3234615845,1,4,28,700,400,700,300,700,300,700,300,700,300,700,300,700,400
b2561,Shakey's,Pizza,Italian,7001 Santa Monica Blvd,Los Angeles,90038,2134631104,1,4.5,16,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b2562,Buko Restaurant,Sushi,Japanese,327 N Verdugo Rd,Glendale,91206,8182431717,,4.5,10,1700,2100,1130,1400,,,1130,1400,1130,1400,1130,1400,1130,1400
b2563,Pho So 1,Asian,Vietnamese,6450 Sepulveda Blvd,Los Angeles,91411,8189896377,1,4,26,900,2145,900,2145,900,2145,900,2145,900,2145,900,2145,900,2145
b2564,Ever Bar,,,1800 Argyle Ave,Los Angeles,90028,2132793534,2.5,5,5,,,,,,,,,,,,,,
b2565,Fala Bar,Middle Eastern,Mediterranean,7751 1/2 Melrose Ave,Los Angeles,90046,3234247131,1,4,14,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b2566,Jersey Mike's Subs,Fast Food,,1020 Glendon Ave,Los Angeles,90024,3102083900,1,4.5,12,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100
b2567,Luca on Sunset,Italian,,7950 W Sunset Blvd,Los Angeles,90046,3238222900,,4,16,700,1200,700,1200,700,1200,700,1200,700,1200,700,1200,700,1200
b2568,Le Petit Jardin,French,International,1456 S Robertson Blvd,Los Angeles,90035,3102785294,2.5,4.5,11,800,2030,800,2030,800,2030,800,2030,800,2030,800,2030,800,2030
b2569,Love Baked Wings,American,Fast Food,7350 Melrose Ave,Los Angeles,90046,3234244300,1,5,6,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2570,Buffalo Wild Wings Sherman Oaks,American,,15301 Ventura Blvd,Los Angeles,91403,8187289640,2.5,4,18,1100,1200,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,100
b2571,Sam Woo Bar B Que Restaurant,Chinese,Asian,6450 Sepulveda Blvd,Los Angeles,91411,8189886813,2.5,4,12,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2572,Rincome,Asian,Thai,Devonshire St,Los Angeles,,8183665805,2.5,4.5,12,1100,930,1100,930,1100,930,1100,930,1100,930,1100,1000,1100,1000
b2573,Griffins of Kinsale,Irish,,1007 Mission St,South Pasadena,91030,,,4.5,10,,,,,,,,,,,,,,
b2574,Boston Market,Fast Food,American,8901 S Sepulveda Blvd,Los Angeles,90045,3104100111,1,4,17,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2575,Pico Cafe,Cafe,Kosher,8944 W Pico Blvd,Los Angeles,90035,3103859592,2.5,4,15,800,1200,700,1200,700,1200,700,1200,700,1200,700,1500,,
b2576,Arena Sports Bar,International,,6131 Telegraph Rd,Commerce,90040,3237212100,1,4,12,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b2577,Ita-Cho,Japanese,Sushi,7311 Beverly Blvd,Los Angeles,90036,3239389009,2.5,4,25,1700,2200,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1800,2300
b2578,Midori Sushi Restaurant,Japanese,Sushi,17047 Ventura Blvd,Los Angeles,91316,8189950888,2.5,4,34,2400,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2230,2400,2230
b2579,Boulevard Burgers,,,21718 Ventura Blvd,Los Angeles,91364,8187036005,1,4.5,10,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
b2580,Bar Celona,Spanish,,46 E Colorado Blvd,Pasadena,91105,6264051000,2.5,3.5,56,1130,2300,1130,2300,1130,2300,1130,2300,,,,,,
b2581,Smokes Poutinerie,Fast Food,,1552 N Cahuenga Blvd,Los Angeles,90028,3237450267,1,4,14,1100,2200,1100,1200,1100,1200,1100,1200,1100,1200,1100,400,1100,400
b2582,LA Fuente Restaurant,Mexican,,5530 Monte Vista St,Los Angeles,90042,3232586109,,4.5,8,800,2030,800,2030,800,2030,800,2030,800,2030,800,2030,800,2030
b2583,California Fresh,,,2000 Westwood Blvd,Los Angeles,90025,3102340333,1,4,12,1000,2000,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
b2584,Bon Vivant,International,,3157 Glendale Blvd,Los Angeles,90039,,2.5,4,17,900,2100,900,2200,900,2200,900,2200,900,2200,900,1230,900,1230
b2585,Eggslut,American,,262 S Brand Blvd,Glendale,91204,8184845911,,4.5,7,,,,,,,,,,,,,,
b2586,En Sushi,Japanese,Sushi,11651 Santa Monica Blvd,Los Angeles,90025,3104771551,2.5,3.5,27,1730,2315,1115,1415,1115,1415,1115,1415,1115,1415,1115,1415,1730,2315
b2587,Blaze Pizza,Pizza,Fast Food,3335 S Figueroa St,Los Angeles,90007,2132220298,1,4,12,,,,,,,,,,,,,,
b2588,Puesta del Sol,Mexican,Latin,1622 S. Gaffey St.,Los Angeles,,,,4.5,12,1030,2200,1500,2200,1500,2200,1500,2300,1500,2200,1100,2300,1030,2300
b2589,The Third Stop,American,,8636 W 3rd St,Los Angeles,90048,3102733605,2.5,4,21,1130,1200,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200
b2590,Sonny's Hideaway,International,,5137 York Blvd,Los Angeles,90042,3232552000,2.5,4,22,1700,1200,,,1700,1200,1700,1200,1700,1200,1700,1200,1700,1200
b2591,Salata,,,505 S Flower St,Los Angeles,,2133271001,,4.5,8,,,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
b2592,California Chicken Cafe,,,424 Lincoln Blvd,Los Angeles,90291,3103923500,1,4.5,10,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
b2593,Chan Dara Restaurant,Thai,,1511 N Cahuenga Blvd,Los Angeles,90028,3234648585,2.5,4,28,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b2594,Pok Pok la,Asian,Thai,978 N Broadway,Los Angeles,90012,2136131831,2.5,4,17,,,,,,,,,,,,,,
b2595,Ai Japanese Restaurant,Japanese,Asian,1013 S Fair Oaks Ave,Pasadena,91105,6267990534,2.5,4,21,1700,2130,,,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b2596,Nori Sushi,Japanese,Sushi,8730 Santa Monica Blvd,Los Angeles,90069,3108546212,2.5,4,18,,,,,,,,,,,,,,
b2597,Bamboo,Caribbean,Latin,10835 Venice Blvd,Los Angeles,90034,3102870668,2.5,4,16,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,1200,1100,1200
b2598,China Cafe,Chinese,Asian,317 S Broadway,Los Angeles,90013,2136288481,,4,14,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800
b2599,Burgerlords,,,943 N Broadway,Los Angeles,90012,3234054012,1,4.5,9,,,,,,,,,,,,,,
b2600,The Bike Brewery,,,888 Bicycle Casino Dr,Bell Gardens,90201,,2.5,4.5,7,700,200,700,200,700,200,700,200,700,200,700,200,700,200
b2601,Sweet Salt,Cafe,Soups,10218 1/2 Riverside Dr,Los Angeles,91602,8185097790,2.5,4,13,800,1600,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
b2602,The Golden Gopher,,,417 W 8th St,Los Angeles,90014,2136148001,,4.5,8,2000,200,2000,200,1700,200,1700,200,1700,200,1700,200,2000,200
b2603,Marie Callender's,American,,11324 National Blvd,Los Angeles,90064,3106701183,2.5,4,16,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b2604,Locali,,,5825 Franklin Ave,Los Angeles,90028,3234661360,1,4.5,8,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b2605,Denny's,American,,11377 Burbank Blvd,Los Angeles,91601,8189804562,1,4,16,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b2606,Hummus Republic,Mediterranean,Healthy,827 N Douglas St,Los Angeles,,3104149606,1,5,6,1100,2100,1100,2000,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b2607,Ramen Champ,Chinese,,727 N Broadway,Los Angeles,90012,,2.5,4.5,9,,,,,,,,,,,,,,
b2608,Chipotle Mexican Grill,Mexican,,132 N Glendale Ave,Glendale,91206,8182445091,,4.5,11,,,,,,,,,,,,,,
b2609,El Chavo,Mexican,Latin,4441 W Sunset Blvd,Los Angeles,90027,3236640871,2.5,4,21,1600,2300,1600,2300,1600,2300,1600,2300,1600,2300,1600,2300,1600,2300
b2610,Sunny Grill,American,Mediterranean,12035 Venice Blvd,Los Angeles,90066,3103908989,1,4.5,8,900,2100,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,900,2100
b2611,Jollibee Restaurant,Filipino,Asian,3831 Beverly Blvd,Los Angeles,90004,3239068617,,4,9,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b2612,Edibol,,,300 S Santa Fe Ave,Los Angeles,90013,2132926466,2.5,4.5,7,,,,,,,,,,,,,,
b2613,California Pita & Grill,Mediterranean,Greek,21753 Ventura Blvd,Los Angeles,91364,8189991118,,4,12,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b2614,Belcampo,,,8053 W 3rd St,Los Angeles,90048,3239370170,,4.5,6,,,,,,,,,,,,,,
b2615,Shanghai Restaurant,Chinese,Asian,140 W Valley Blvd,San Gabriel,91776,6262880991,2.5,4,16,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2616,Vietnam House,Asian,Vietnamese,710 W Las Tunas Dr,San Gabriel,91776,6262823630,1,4,15,900,2130,900,2100,900,2100,900,2100,900,2100,900,2200,900,2200
b2617,Suzanne's Country Deli,,,11273 Ventura Blvd,Los Angeles,91604,8187629494,,5,8,,,800,1900,800,1900,800,1900,800,1900,800,1900,800,1600
b2618,Dolce Isola,,,2869 S Robertson Blvd,Los Angeles,90034,3107767070,,4.5,8,,,800,1600,800,1600,800,1600,800,1600,800,1600,800,1500
b2619,Phillips Barbeque,Barbecue,,2619 Crenshaw Blvd,Los Angeles,90016,3237314772,,5,6,,,1100,2000,1100,2000,1100,2000,1100,2200,1100,2200,1100,2200
b2620,Popeyes Louisiana Kitchen,Fast Food,,6384 Hollywood Blvd,Los Angeles,90028,3234677909,1,3.5,25,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
b2621,Good Girl Dinette,Vietnamese,Vegetarian Friendly,110 N Avenue 56,Los Angeles,90042,3232578980,1,4,10,900,2100,1130,1500,1130,1500,1130,1500,1130,1500,1130,1500,900,2200
b2622,The York,,,5018 York Blvd,Los Angeles,90042,3232559675,2.5,4,23,1030,200,1030,200,1030,200,1030,200,1030,200,1030,200,1030,200
b2623,Formosa Cafe,American,,7156 Santa Monica Blvd,Los Angeles,90046,3238509050,2.5,4,21,1800,300,1600,200,1600,200,1600,200,1600,200,1600,200,1800,300
b2624,Tony Roma's,American,Barbecue,16575 Ventura Blvd,Los Angeles,91436,8184618400,2.5,3.5,24,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b2625,EagleRock Green Dragon,Chinese,Asian,1735 Colorado Blvd,Los Angeles,90041,3232558889,2.5,4.5,10,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b2626,Best Girl,,,927 S Broadway,Los Angeles,90015,2132359660,,4.5,8,,,,,,,,,,,,,,
b2627,Shophouse Southeast Kitchen,Asian,Fast Food,1059 Broxton Ave,Los Angeles,90024,4244421171,1,4,11,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b2628,Diablo Taco,Mexican,American,3129 W Sunset Blvd,Los Angeles,90026,3236664666,2.5,4,14,1100,2200,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300,1100,2300
b2629,Heywood a Grilled Cheese Shoppe Los Angeles,Soups,,3337 1/2 W Sunset Blvd,Los Angeles,90026,3236271522,2.5,4,13,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,300,1100,300
b2630,Nine Thirty,American,,930 Hilgard Ave,Los Angeles,90024,3104438211,2.5,4,19,1000,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1000,2230
b2631,Baldoria,,,243 S San Pedro St,Los Angeles,90012,2139473329,2.5,5,6,1100,2300,1630,2200,1630,2300,1630,2300,1630,2300,1630,200,1100,200
b2632,Fruit Gallery,,,1 Westminster Ave,Los Angeles,90291,3104523034,,4.5,7,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800
b2633,La Salsa - Union Bank Plaza,Mexican,,445 S Figueroa St,Los Angeles,90071,2136838815,,4.5,9,,,,,,,,,,,,,,
b2634,Phonomenal,Asian,Vietnamese,8543 Santa Monica Blvd,West Hollywood,90069,4242493825,1,4,33,2400,2200,2400,2200,2400,2200,2400,2200,2400,2200,2400,2200,2400,2200
b2635,The Vegan Joint,Vegan Options,,20855 Ventura Blvd,Los Angeles,,,,4.5,11,900,2100,900,2100,900,2100,900,2100,900,2100,900,2200,900,2200
b2636,Falafel King,Fast Food,Mediterranean,1059 Broxton Ave,Los Angeles,90024,3102084444,1,4,18,1030,2300,1030,2200,1030,2200,1030,2200,1030,2200,1030,2200,1030,2300
b2637,Father Nature's Cafe,Fast Food,Middle Eastern,17 N de Lacey Ave,Pasadena,91103,6265689811,1,4,18,1000,1800,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1800
b2638,Croft Alley,American,,8428 Melrose Pl,Los Angeles,90069,,2.5,4.5,7,1000,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1700
b2639,Cerveteca DTLA,Mexican,American,923 E 3rd St,Los Angeles,90013,2138055862,2.5,4,12,1030,2200,,,1130,2200,1130,2200,1130,2200,1130,2300,1030,2300
b2640,Oasis Mediterranean cuisine,,,1663 S La Cienega Blvd,Los Angeles,90035,3102762747,,5,6,1700,2130,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,1059
b2641,El Torito,Mexican,,6040 Canoga Ave,Los Angeles,91367,8183481767,2.5,3.5,42,900,2300,800,2200,800,2200,800,2200,800,2200,800,2200,900,2300
b2642,Humphrey Yogart,,,4520 Van Nuys Blvd,Los Angeles,91403,8189062490,1,4.5,13,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230
b2643,IHOP,American,,605 N Glendale Ave,Glendale,91206,8182420922,1,3.5,25,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b2644,Link N Hops,German,,3111 Glendale Blvd,Los Angeles,90039,3234269049,2.5,4,14,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,100,1100,100
b2645,Stanley's Restaurant,,,4336 Van Nuys Blvd,Los Angeles,91403,8184538025,2.5,4.5,8,,,,,,,,,,,,,,
b2646,Nazo's Croissant Etc.,,,801 S Flower St,Los Angeles,90017,2136894833,,5,6,,,730,1600,730,1600,730,1600,730,1600,730,1600,,
b2647,Southern Girl Desserts,,,3650 W Martin Luther King Jr Blvd Ste 100,Los Angeles,90008,3232932253,1,4.5,8,1100,1800,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2000
b2648,Wally's Cheese Box,American,,2107 Westwood Blvd,Los Angeles,90025,3104750606,,5,6,,,,,,,,,,,,,,
b2649,Roscoe's House of Chicken & Waffles,American,,830 N Lake Ave,Pasadena,91104,6267914890,2.5,4,167,800,2200,800,2200,800,2200,800,2200,800,2200,800,1200,800,1200
b2650,Sabor Colombiano,Latin,South American,847 S Union Ave,Los Angeles,90017,2133880150,2.5,4,17,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
b2651,The Palace,Chinese,Asian,2112 Hillhurst Ave,Los Angeles,90027,3236673388,2.5,4.5,11,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2230,1130,2230
b2652,Honeymee,,,3377 Wilshire Blvd,Los Angeles,90010,2132670315,1,4,9,,,,,,,,,,,,,,
b2653,Trejo's Cantina,Mexican,Latin,1556 N Cahuenga Blvd,Los Angeles,90028,3234618226,2.5,4,16,,,,,,,,,,,,,,
b2654,Lusy's,Mediterranean,Middle Eastern,6357 Woodman Ave,Los Angeles,91401,8189974330,2.5,4.5,9,,,1000,2000,1000,2000,1000,2000,1000,2000,1000,2100,1000,2100
b2655,Good Microbrew & Grill,American,,3725 W Sunset Blvd,Los Angeles,90026,3236603645,2.5,4,18,,,1100,2200,1100,2200,1100,2200,1100,2200,900,2200,900,2200
b2656,Hashi,Seafood,Asian,442 E 2nd St,Los Angeles,90012,2136170237,2.5,4.5,8,1130,2200,,,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b2657,Electric Karma,Indian,,8222 1/2 W 3rd St,Los Angeles,90048,9286007710,2.5,3.5,50,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2300,1130,2300
b2658,Cinco,Mexican,,7241 W Manchester Ave,Los Angeles,90045,3109100895,2.5,4,11,1100,1200,1500,1200,1500,1200,1500,1200,1500,1200,1500,1200,1100,1200
b2659,Seven Bar Lounge,American,Latin,555 W 7th St,Los Angeles,90014,2132230777,2.5,4.5,8,,,1130,2000,1130,2000,1130,200,1130,200,1130,200,1730,200
b2660,La Parrilla,Mexican,Latin,2126 E Cesar E Chavez Ave,Los Angeles,90033,3232623434,2.5,4,13,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b2661,Dave's Chillin-N-Grillin,American,Delicatessen,2152 Colorado Blvd,Los Angeles,90041,3234900988,1,4.5,11,2400,1600,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
b2662,Viva Fresh Mexican Grill,Mexican,Fast Food,6515 S Sepulveda Blvd,Los Angeles,90045,3103371002,,4,12,900,2130,1000,2130,1000,2130,1000,2130,1000,2130,1000,2130,900,2130
b2663,Cafe Dahab,,,1638 Sawtelle Blvd,Los Angeles,90025,3104440969,2.5,4.5,8,1130,200,1130,200,1130,230,1130,230,1130,230,1130,400,1130,400
b2664,Brasil Kiss,Cafe,,1010 Wilshire Blvd,Los Angeles,90017,,,5,5,,,,,,,,,,,,,,
b2665,Krimsey's Cajun Kitchen,Cajun & Creole,,12900 Victory Blvd,Los Angeles,91606,8183086166,2.5,4.5,7,930,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,930,2130
b2666,R101,,,415 S Central Ave Unit G,Glendale,91204,,2.5,4.5,8,,,,,,,,,,,,,,
b2667,Buono's Pizza,Italian,Pizza,1432 S Gaffey St,Los Angeles,90731,3105470655,1,5,8,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b2668,Golden China Restaurant,Chinese,Asian,1115 Fair Oaks Ave,South Pasadena,91030,6267998867,2.5,4.5,13,2400,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2200,2400,2200
b2669,Baja Fresh,Mexican,,14622 Ventura Blvd,Los Angeles,91403,8187890602,1,4.5,11,,,,,,,,,,,,,,
b2670,Beach City Market Deli,Delicatessen,,2801 S Pacific Ave,Los Angeles,90731,3108323359,1,4.5,8,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900
b2671,So Sushi,Japanese,Sushi,19596 Ventura Blvd,Los Angeles,91356,8186090993,2.5,4,14,1730,2200,2400,1430,2400,1430,2400,1430,2400,1430,2400,1430,1730,2300
b2672,Saffron,Indian,,300 S Grand Ave,Los Angeles,90071,2136870552,1,4,10,,,1100,1500,1100,1500,1100,1500,1100,1500,1100,1500,,
b2673,Lupita's Mexican Restaurant,Mexican,,2620 W Valley Blvd,Alhambra,91803,6262895655,2.5,4.5,7,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
b2674,Thai Talay Restaurant,Asian,Thai,11314 Santa Monica Blvd,Los Angeles,90025,3104773189,2.5,4,14,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
