id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fir_close,hours_sat_open,hours_sat_close
a2758,La Bracera,italian,vegan,Via dei Quartieri 104,Palermo,90146,3.91E+11,,3.5,2,1800,2400,1800,2400,1800,2400,1800,2400,1800,2400,1800,2400,1800,2400
a2759,Peco's Pizza,pizza,,Via dei Nebrodi 63,Palermo,90144,39091519859,,2,1,,,,,,,,,,,,,,
a2760,La Cuba,lounges,italian,Viale Francesco Scaduto 10,Palermo,90144,39091309201,,2,1,,,,,,,,,,,,,,
a2761,Antichi Sapori Palermitani 2,italian,,Via Leonardo da Vinci,Palermo,90135,,,5,1,,,,,,,,,,,,,,
a2762,La Casetta della Nonna,pizza,,Via Ingegneros 68,Palermo,90146,3.91E+11,,3,2,,,,,,,,,,,,,,
a2763,Principe Di Camporeale,pizza,,Piazza Principe Di Camporeale 13,Palermo,90138,3.91E+11,,5,1,,,,,,,,,,,,,,
a2764,Pizzeria La Caverna,fast food,pizza,Via Pietro Scaglione 49,Palermo,90145,39091227303,,3,1,,,,,,,,,,,,,,
a2765,Bohemo,italian,,Piazza Niscemi 26,Palermo,90146,3.91E+11,,4,1,1300,1530,2000,2400,1300,1530,1300,1530,2000,2400,1300,1530,2000,2400
a2766,Oceania,restaurants,,Via Giotto 45,Palermo,90145,39091681696,,4,2,,,,,,,,,,,,,,
a2767,I Tre Porcellini,italian,,Via Ausonia 83A,Palermo,90146,39091511561,,4,2,,,,,,,,,,,,,,
a2768,Ledop,sandwiches,,Via Cesareo Giovanni Alfredo 51,Palermo,90144,3.93E+11,,2,1,1200,1500,1900,2330,1200,1500,1900,2330,1200,1500,1900,2330,1200,1500
a2769,La Braciera,italian,,Via San Lorenzo 6B,Palermo,90146,3.91E+11,,4,2,,,,,,,,,,,,,,
a2770,Gira & Firria,pizza,sicilian,Piazza Niscemi 20,Palermo,90146,3.91E+11,,1,1,730,200,730,200,730,200,730,200,730,200,730,200,,
a2771,Birreria Paulaner Stuben,german,pizza,Via Giuseppe Sciuti 79F,Palermo,90144,3.91E+11,,3,1,,,,,,,,,,,,,,
a2772,Bar San Michele,cafes,,Via Nunzio Morello 67,Palermo,90144,39091306665,,4,1,,,,,,,,,,,,,,
a2773,Boldrini S,restaurants,,Via Scaduto 2,Palermo,90144,39091309201,,3,1,,,,,,,,,,,,,,
a2774,Il Baglio Degli Antichi Papiri,italian,,Via Atenasio 1,Palermo,90146,3.91E+11,,5,1,,,,,,,,,,,,,,
a2775,Pizzeria by Way,restaurants,,Piazza Niscemi 20,Palermo,90146,3.91E+11,,5,1,,,,,,,,,,,,,,
a2776,Pizzeria al Maniero,pizza,italian,Via Romagna 10,Palermo,90144,39091526978,,5,1,,,,,,,,,,,,,,
a2777,Bar Touring,bars,cafes,Viale Europa 1,Palermo,90146,39091517682,,3,1,,,,,,,,,,,,,,
a2778,Bar Tabacchi Di Maggi' Valentino,cafes,coffee & tea,Via Regione Siciliana N O 3062,Palermo,90145,39091552501,,4,1,,,,,,,,,,,,,,
a2779,Köksbaren,modern european,,Rådhusesplanaden 17B,Umeå,,4690135660,3,4,13,1100,2200,1100,2300,1100,2300,1100,2300,1100,100,1200,100,,
a2780,Vezzo,pizza,italian,Skolgatan 64,Umeå,,4690771080,2,3,12,1000,2100,1000,2100,1000,2100,1000,2100,1000,2200,1000,2200,1100,2100
a2781,Lottas Krog,restaurants,pubs,Nygatan 22,Umeå,,4690125354,2,4,10,1500,2300,1500,2400,1500,100,1500,100,1500,200,1200,200,,
a2782,Nya Konditoriet,bakeries,desserts,Kungsgatan 57,Umeå,,4690771404,3,4,6,830,1900,830,1900,830,1900,830,1900,830,1900,830,1800,1200,1700
a2783,Gotthards Krog,bars,modern european,Storgatan 46,Umeå,,46906903300,4,3,6,,,,,,,,,,,,,,
a2784,Sagami ,sushi bars,japanese,Storgatan 43,Umeå,,4690128050,2,4.5,7,1100,1800,1100,2100,1100,2100,1100,2100,1100,2200,1200,2200,,
a2785,Guitars,jazz & blues,museums,Västra Norrlandsgatan 30,Umeå,,469058090,3,3,4,1000,2400,1000,2400,1000,100,1000,100,1000,200,1000,200,,
a2786,Restaurang Invito,italian,scandinavian,Renmarkstorget 6,Umeå,,4690145360,3,3.5,3,1000,1400,1000,1400,1000,1400,1000,1400,1000,1400,,,,
a2787,Kebabnekajse,kebab,pizza,Rådhustorget 18B,Umeå,,4690773939,1,3,5,,,,,,,,,,,,,,
a2788,Bistro Le Garage,bistros,,Umedalsallén 15,Umeå,,469031652,3,3.5,4,1100,1400,1700,2200,1100,1400,1700,2200,1100,1400,1700,2200,1100,1400
a2789,Rex Bar & Grill,scandinavian,bars,Rådhustorget 1,Umeå,,4690706050,4,4,4,1100,1400,1700,2300,1100,1400,1700,2300,1100,1400,1700,2400,1100,1400
a2790,Restaurang Tajmahal,indian,,Vasag. 10,Umeå,,4690121252,,4,4,1100,1500,1600,2200,1100,1500,1600,2200,1100,1500,1600,2200,1100,1500
a2791,Big Boy,burgers,fast food,Strömpilsplatsen 43,Umeå,,,1,2,4,,,,,,,,,,,,,,
a2792,Max Hamburgare,burgers,,Kungsgatan 63,Umeå,,4690122340,1,3.5,3,1000,2400,1000,2400,1000,2400,1000,2400,1000,300,1000,300,1000,2400
a2793,Restaurang Mix,restaurants,,Björnv. 11,Umeå,,4690142414,2,2,5,,,,,,,,,,,,,,
a2794,Tegsgrillen,burgers,,Verkstadsg. 1,Umeå,,4690145424,,3,2,,,,,,,,,,,,,,
a2795,Pizzabutiken Roberto i Umeå,pizza,,Skeppargatan 2M,Umeå,,4690130524,1,3.5,2,1030,1330,1600,2100,1030,1300,1600,2100,1030,1300,1600,2100,1030,1330
a2796,Tehörnan AB,coffee & tea,cafes,Skolgatan 62,Umeå,,4690139930,2,4.5,3,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1100,1600
a2797,Sushibar Shogun,sushi bars,,Rådhusesplanaden 17D,Umeå,,4690135540,1,2.5,2,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1200,2200,1200,2100
a2798,Barista,coffee & tea,cafes,Storgatan 51,Umeå,,4690131345,1,4.5,2,,,,,,,,,,,,,,
a2799,Restaurang Sävargården,restaurants,,Helena Elisabeths Väg 4,Umeå,,4690770222,,4,2,,,,,,,,,,,,,,
a2800,Allstar,dance clubs,sports bars,Kungsgatan 50A,Umeå,,4690145200,2,1.5,3,,,,,,,,,,,,,,
a2801,Shanghai,chinese,,Storgatan 113,Umeå,,4690774588,2,4,2,1100,1430,1630,2100,1100,1430,1630,2100,1100,1430,1630,2100,1100,1430
a2802,Bishops Arms,bars,british,Renmarkstorget 8,Umeå,,4690100990,2,3,3,,,,,,,,,,,,,,
a2803,Eastern Palace i Umeå,chinese,,Vasagatan 12,Umeå,,4690138839,2,3,5,,,,,,,,,,,,,,
a2804,Café Victoria,coffee & tea,cafes,Björnv. 11,Umeå,,4690141730,2,3,3,1000,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1600,1200,1600
a2805,Mhenam,thai,,Riksvägen 2,Umeå,,4690131230,1,4.5,5,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1200,2100,1200,2000
a2806,McDonald's,burgers,,Överstevägen 3,Umeå,,4690182590,1,3,2,700,100,700,100,700,100,700,100,700,2400,2400,2400,2400,100
a2807,Café Göteborg,coffee & tea,cafes,Storg. 62,Umeå,,4690127646,2,2.5,5,700,2300,700,2300,700,2300,700,2300,700,2300,1100,2300,1100,2300
a2808,Hansson & Hammar,coffee & tea,cafes,Östra Strandgatan 32,Umeå,,,,3,1,800,1600,800,2000,800,1800,800,1800,800,1800,1100,1800,1100,1800
a2809,Jannis Grill & Pizzabutik,restaurants,,"Verkstadsgatan 9 ,",Umeå,,4690131003,,4,1,,,,,,,,,,,,,,
a2810,Brobergs Coffee Shop,coffee & tea,cafes,Kungsg. 60,Umeå,,4690145470,,3.5,2,,,,,,,,,,,,,,
a2811,McDonald's,burgers,,Västra Rådhusgatan 7,Umeå,,4690134861,,2,1,700,2400,700,2400,700,2400,700,2400,700,2400,2400,2400,2400,2400
a2812,"Orangeriet, Boule & Bistro",brasseries,swedish,Kungsgatan 73,Umeå,,,,4,1,,,,,,,,,,,,,,
a2813,Restaurang Eurasia,chinese,,Renmarkstorget 12,Umeå,,4690139700,2,2,2,1100,2100,1100,1430,1630,2100,1100,1430,1630,2100,1100,1430,1630,2100
a2814,Döner Kebab,restaurants,,Storg. 49,Umeå,,4690777575,,1,1,,,,,,,,,,,,,,
a2815,O'learys,bowling,sports bars,Skolgatan 62,Umeå,,,,3,1,,,,,,,,,,,,,,
a2816,Balder,restaurants,bars,Skolgatan 51-53,Umeå,,4690143690,2,2,1,1030,2100,1030,2100,1030,2100,1030,2100,1030,2300,1200,2300,,
a2817,Berghems Pizzeria,pizza,,Axtorpsvägen 5A,Umeå,,4690141529,,3,1,,,,,,,,,,,,,,
a2818,Hansson & Hammar,restaurants,caterers,Sportgränd 7,Umeå,,4690170834,,3,1,,,,,,,,,,,,,,
a2819,Evy's Lunchservering & Catering,traditional swedish,,Formvägen 5,Umeå,,4690180400,1,3,1,1030,1400,1030,1400,1030,1400,1030,1400,1030,1400,,,,
a2820,Angelini,restaurants,,Rådhusesplanaden 14,Umeå,,4690134100,,2,2,,,,,,,,,,,,,,
a2821,Resturang Örnen,restaurants,,Skiljevägen 42,Umeå,,4690122018,,4,1,,,,,,,,,,,,,,
a2822,Eurest Universum,restaurants,,Universum,Umeå,,46907867680,,2,1,,,,,,,,,,,,,,
a2823,Frasses,burgers,fast food,Formvägen 2B,Umeå,,4690187290,,3.5,2,,,,,,,,,,,,,,
a2824,Mimo Pizzeria och Grill,pizza,,Verkstadsgatan 5,Umeå,,4690778933,,1,1,,,,,,,,,,,,,,
a2825,Brännlands Wärdshus,restaurants,caterers,Brännland 35,Umeå,,469030130,2,5,2,,,,,,,,,,,,,,
a2826,Droskan Pub & Restaurang,pubs,traditional swedish,Storgatan 60,Umeå,,4690135588,,3,1,1000,1330,1000,1330,1000,1330,1700,2100,1000,1330,1700,2100,1000,1330
a2827,Lo Scudiero,italian,,Via Filippo Turati 7,Palermo,90139,39091581628,,3.5,4,,,,,,,,,,,,,,
a2828,Ristorante 'a Cuccagna,venues & event spaces,italian,Via Principe Di Granatelli 21A,Palermo,90139,39091587267,,2.5,3,,,,,,,,,,,,,,
a2829,Pipi Room,pizza,sicilian,Via XX Settembre 59,Palermo,90141,39091332959,,4,2,,,,,,,,,,,,,,
a2830,La Medina,restaurants,,Via Principe Di Belmonte 31,Palermo,90100,39091322005,,2.5,2,,,,,,,,,,,,,,
a2831,Hong Kong,restaurants,,Via Michele Amari 24,Palermo,90139,39091322172,,3,3,,,,,,,,,,,,,,
a2832,Il Cancelletto Verde,italian,,Via Riccardo Wagner 14,Palermo,90139,39091320537,,4,2,,,,,,,,,,,,,,
a2833,La Nicchia,wine bars,italian,Via Principe di Belmonte 75,Palermo,90139,3.93E+11,,4.5,2,1800,2330,1800,2330,1800,2330,1800,2330,1800,2330,1800,2330,,
a2834,La Duchessa,italian,pizza,Via Principe di Belmonte 69,Palermo,90100,3.91E+11,,4.5,2,,,,,,,,,,,,,,
a2835,Guido,italian,,Via Enrico Parisi 7A,Palermo,90141,39091334298,,4,1,,,,,,,,,,,,,,
a2836,Mudù,pizza,,Via Enrico Albanese 24,Palermo,90139,3.91E+11,,4.5,2,1930,2330,1930,2330,1930,2330,1930,2330,1930,2330,1930,2330,1930,2330
a2837,Reloj,dance clubs,wine bars,Via Pasquale Calvi 7,Palermo,90139,3.91E+11,,3,5,,,,,,,,,,,,,,
a2838,Arrusti e Mancia,italian,,Via Bontà 40,Palermo,90139,,,3,2,,,,,,,,,,,,,,
a2839,Atelier Gastronomico del Pesce,seafood,,Via G. Pacini 40,Palermo,90138,39091333417,,5,1,900,1430,1600,2130,900,1430,1600,2130,900,1430,1600,2130,900,1430
a2840,Pizza e Cucina,sicilian,pizza,Via XX Settembre 65A,Palermo,90141,3.91E+11,,5,1,1200,1530,1900,2400,1200,1530,1900,2400,1200,1530,1900,2400,1200,1530
a2841,La Pampa,french,bars,1 avenue du Général de Gaulle,Belfort,90000,33384216391,,4.5,6,900,2300,900,2300,900,2300,900,2300,900,2330,900,2330,1130,1600
a2842,La Gondola,italian,,Via Muzio Salvo Rosina 2,Palermo,90139,,,5,1,,,,,,,,,,,,,,
a2843,Alba,cafes,ice cream & frozen yogurt,Viale Margherita di Savoia 2,Palermo,90149,3.91E+11,,4.5,3,,,,,,,,,,,,,,
a2844,Ganci,,,"Via Ammiraglio Paolo Thaon di Revel, 56",Palermo,90142,3.91E+11,,3,1,,,,,,,,,,,,,,
a2845,Mikado,japanese,sushi bars,Via Antonio De gregorio 5,Palermo,90143,3.93E+11,,4,1,,,,,,,,,,,,,,
a2846,La Romanella,rotisserie chicken,,Via Giacomo Leopardi 12,Palermo,90100,3.91E+11,,5,1,,,,,,,,,,,,,,
a2847,Maracana,pubs,italian,Via Imperatore Federico 99,Palermo,90143,3.91E+11,,2,1,,,,,,,,,,,,,,
a2848,Belle Epoque,brasseries,sandwiches,Via Mariano d'Amelio 74,Palermo,90143,3.93E+11,,5,2,,,,,,,,,,,,,,
a2849,Sakura,japanese,,Via Imperatore Federico 114A,Palermo,90143,3.91E+11,,4,1,,,,,,,,,,,,,,
a2850,Albertone,trattorie,,Via Duca della Verdura 115,Palermo,90143,39091303218,,5,1,,,,,,,,,,,,,,
a2851,Johnnie Walker,cafeteria,cocktail bars,Piazza Don Bosco 10,Palermo,90143,3.91E+11,,5,1,,,,,,,,,,,,,,
a2852,Hirsch,italian,,Via Damiani Almejda 32,Palermo,90141,39091347825,,2,3,,,,,,,,,,,,,,
a2853,Vitaminika,salad,juice bars & smoothies,Via dell'Artigliere 24,Palermo,90144,39091517625,,5,1,1000,2330,1000,2330,1000,2330,1000,2330,1000,2330,1000,2330,1000,2330
a2854,Shang Hong,chinese,,Via Marchese di Roccaforte 36B,Palermo,90143,39091545485,,2.5,3,,,,,,,,,,,,,,
a2855,Spinnato Matteo e C.,delicatessen,,Via Montalbo 57,Palermo,90142,39091361414,,3,1,,,,,,,,,,,,,,
a2856,Ambasciatori,seafood,,Via del Bersagliere 21,Palermo,90143,39091540049,,5,1,,,,,,,,,,,,,,
a2857,Pizzeria L'Arte Bianca,pizza,,Viale Piemonte 58A,Palermo,90144,3.91E+11,,5,1,1700,2400,1700,2400,1700,2400,1700,2400,1700,2400,1700,2400,,
a2858,Il Vecchio Cortile,pizza,sicilian,Via Antonino Veneziano 104,Palermo,90138,3.91E+11,,5,1,,,,,,,,,,,,,,
a2859,Molinelli,pizza,italian,Via Giuseppe la Farina 62,Palermo,90141,3.91E+11,,5,1,,,,,,,,,,,,,,
a2860,Badalamenti Cucina e Bottega,italian,seafood,Viale Galatea 55,Palermo,90151,39091450213,,4.5,5,1730,2330,1000,1500,1730,2300,1000,1500,1730,2300,1000,1500,1730,2300
a2861,'bye BYE Blues' di Patrizia di Benedetto & C,restaurants,,"Via del Garofalo, 23",Palermo,90149,3.91E+11,,4,5,,,,,,,,,,,,,,
a2862,Pasticceria Scimone,patisserie/cake shop,ice cream & frozen yogurt,Viale Regina Elena 61,Palermo,90100,3.91E+11,,5,2,,,,,,,,,,,,,,
a2863,Al Brigantino,seafood,,Via Torretta 104,Palermo,90148,3.91E+11,,4.5,2,,,,,,,,,,,,,,
a2864,Baretto,cafes,ice cream & frozen yogurt,Viale Regina Elena 53,Palermo,90151,3.93E+11,,3,1,,,,,,,,,,,,,,
a2865,Alla Corte dei Normanni di Favaloro Vincenzo,restaurants,,"Via Catullo, 1",Palermo,90148,3.91E+11,,1,1,,,,,,,,,,,,,,
a2866,Kovacs Pub Birreria,pubs,,Via Liberta' 6,Palermo,90141,3.91E+11,,3.5,2,,,,,,,,,,,,,,
a2867,Acanto,italian,,Via Torrearsa 10,Palermo,90139,3.91E+11,,5,1,,,,,,,,,,,,,,
a2868,Unto,fast food,burgers,Via Isidoro la Lumia 66,Palermo,90139,3.93E+11,,4,1,1200,1500,1900,2330,1200,1500,1900,2330,1200,1500,1900,2330,1200,1500
a2869,Al Chioschetto,desserts,ice cream & frozen yogurt,Viale Regina Elena,Palermo,90151,,,4,1,,,,,,,,,,,,,,
a2870,Capricci,caterers,venues & event spaces,Via Istituto Pignatelli 6,Palermo,90139,39091327777,,3,1,,,,,,,,,,,,,,
a2871,Di Martino Drinks e Brunch,sandwiches,,,Palermo,90139,,,4,1,,,,,,,,,,,,,,
a2872,Luci e Calici,restaurants,,"Via Sammartino, 121",Palermo,90141,3.91E+11,,5,1,,,,,,,,,,,,,,
a2873,Paranza,seafood,live/raw food,Via Giuseppe Mazzini 7,Palermo,90139,,,5,1,,,,,,,,,,,,,,
a2874,Trattoria Temptation,italian,,Via Sferracavallo 94,Palermo,90147,3.91E+11,,4.5,2,,,,,,,,,,,,,,
a2875,Al Gabbiano,italian,,Via Piano Gallo 1,Mondello,90151,39091450313,,3.5,5,,,,,,,,,,,,,,
a2876,Poldo2,sicilian,,Via Torre di Mondello 22,Palermo,90151,39091450049,,3.5,5,1100,1600,1900,2300,1100,1600,1900,2300,1100,1600,1900,2300,1100,1600
a2877,Il Delfino Ristorazione,italian,,"Via Palermo, 49",Isola Delle Femmine,90040,3.91E+11,,5,2,,,,,,,,,,,,,,
a2878,Renato Bar,bars,cafes,Piazza Mondello 1,Palermo,90151,39091450154,,3.5,3,,,,,,,,,,,,,,
a2879,Trattoria da Enzo,italian,seafood,Piazza Mondello 16,Palermo,90151,39091455199,,4,4,,,,,,,,,,,,,,
a2880,Al Chiosco Modello,italian,burgers,Via Torre di Mondello,Palermo,90151,3.94E+13,,4,1,,,,,,,,,,,,,,
a2881,DA Peppino,seafood,,Via Torre di Mondello 36,Palermo,90151,39091454975,,3,1,,,,,,,,,,,,,,
a2882,Zio Fè,pizza,,Piazza Umberto I 13,Isola delle Femmine,90040,3.91E+11,,4,1,1700,2400,1700,2400,1700,2400,1700,2400,1700,2400,1700,2400,,
a2883,Trattoria Tipica Siciliana,trattorie,sicilian,Via Lorenzo Landolino 8,Palermo,90151,39091454887,,5,1,,,,,,,,,,,,,,
a2884,Sariddu,restaurants,,"Piazza Mondello, 48",Palermo,90151,39091451922,,3,1,,,,,,,,,,,,,,
a2885,Sapori Di Mare,restaurants,,Via Mondello 52,Palermo,90151,39091684062,,2,1,,,,,,,,,,,,,,
a2886,Le Antiche mura,specialty food,italian,Via Mattei 1,Palermo,90149,39091453940,,5,1,,,,,,,,,,,,,,
a2887,Billy's Food,steakhouses,burgers,Via Piano di Gallo 6,Palermo,90151,39091453162,,3.5,3,,,,,,,,,,,,,,
a2888,Ristorante Costa,italian,,Via dei Villini 16,Isola delle Femmine,90040,3.91E+11,,4,1,,,,,,,,,,,,,,
a2889,Torquemada,italian,pizza,Viale della Resurrezione 32,Palermo,90146,3.91E+11,,2,1,,,,,,,,,,,,,,
a2890,Trattoria Da Calogero Di Salvato Nunzio,bistros,,Via Torre Di Mondello 22,Palermo,90151,3.91E+11,,3.5,3,,,,,,,,,,,,,,
a2891,La Fuente,juice bars & smoothies,sandwiches,Piazza Mondello 43,Palermo,90151,,,3,1,,,,,,,,,,,,,,
a2892,Testaverde Francesco,cafes,coffee & tea,Via Castelforte 135,Palermo,90146,39091455032,,4,2,,,,,,,,,,,,,,
a2893,Bar Gardenia,patisserie/cake shop,cafes,Via Tommaso Natale 87L,Palermo,90147,39091241309,,5,1,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
a2894,La Cascina,restaurants,,Via Margherita Di Savoia 72,Palermo,90149,3.91E+11,,4,1,,,,,,,,,,,,,,
a2895,L'ancora,italian,,Via Torretta 78,Palermo,90148,39091534265,,3,2,,,,,,,,,,,,,,
a2896,Pizzeria La Piazzetta di Siragusa Maria,pizza,,"Piazza Marina di Sferracavallo, 3",Palermo,90148,3.91E+11,,3,1,,,,,,,,,,,,,,
a2897,Trattoria Simpaty Di Mucera Michelangelo,bistros,,Via Piano Di Gallo 18,Palermo,90151,39091454470,,3.5,2,,,,,,,,,,,,,,
a2898,Siciliando di Guarneri M. &c.,restaurants,,Via Mondello 98,Palermo,90151,39091454422,,5,1,,,,,,,,,,,,,,
a2899,Al Convento Di Inzerillo Roberta,opera & ballet,pizza,Via Castellana Bandiera 66,Palermo,90142,3.91E+11,,4,2,,,,,,,,,,,,,,
a2900,La Tonnara,seafood,italian,Piazza Tonnara 18,Palermo,90142,39091363055,,3,1,,,,,,,,,,,,,,
a2901,Bar Mistral,cafes,,Via Bordonaro 30,Palermo,90142,3.91E+11,,5,1,,,,,,,,,,,,,,
a2902,Giordano Giovan Battista,bakeries,pizza,Via Papa Sergio I 61,Palermo,90142,39091540036,,4,1,,,,,,,,,,,,,,
a2903,Stop De Tijd,sandwiches,,Via Bordonaro 2,Palermo,90142,39091549598,,4,1,,,,,,,,,,,,,,
a2904,Quattro Passi,italian,seafood,Via Giovanni da Cartagena 14,Palermo,90149,3.91E+11,,4,2,,,,,,,,,,,,,,
a2905,Pizzeria Mistral,italian,pizza,Via Bordonaro 30,Palermo,90142,,,5,1,,,,,,,,,,,,,,
a2906,Tonnara Florio,pizza,,Piazza Tonnara 11,Palermo,90142,3.91E+11,,1,1,,,,,,,,,,,,,,
a2907,Bow & Stern,seafood,bars,2551 Montrose Avenue,Abbotsford,,16047763474,2,4.5,69,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2200
a2908,Cactus Club Cafe,canadian (new),cocktail bars,34640 Delair Road,Abbotsford,,,2,3.5,56,1100,2400,1100,2400,1100,2400,1100,100,1100,100,1100,100,1100,2400
a2909,Ann Marie's Cafe,breakfast & brunch,,33771 George Ferguson Way,Abbotsford,,16048522610,2,4,41,630,1500,630,1500,630,1500,630,1500,630,1500,700,1500,,
a2910,Donairo's,donairs,middle eastern,2455 Mccallum Road,Abbotsford,,16047761111,1,4,39,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,,
a2911,Nikko Sushi,japanese,sushi bars,33324 S Fraser Way,Abbotsford,,16048508968,2,4.5,45,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a2912,El Nopal,mexican,karaoke,625 Cherry St,Sumas,98295,3609880305,2,3.5,32,1100,2200,1100,2200,1100,2200,1100,2200,1100,100,1100,200,1200,2100
a2913,The Greek Islands Restaurants,greek,mediterranean,2686 Langdon Street,Abbotsford,,16048501613,2,3.5,25,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,,,,
a2914,Bob's Burgers and Brew - Sumas,bars,burgers,819 Cherry St,Sumas,98295,3609884483,2,3,24,700,2100,700,2100,700,2100,700,2100,700,2200,700,2200,900,2100
a2915,Restaurant 62,french,canadian (new),2001 McCallum Road,Abbotsford,,16048553545,3,4,32,1130,1400,1700,2100,1130,1400,1700,2100,1130,1400,1700,2100,1130,1400
a2916,Dake Japanese Restaurant,japanese,sushi bars,2132 Clearbrook Rd,Abbotsford,,16048528810,2,3.5,29,,,,,,,,,,,,,,
a2917,Paliotti's Italian Restaurant,italian,,33886 Essendene Avenue,Abbotsford,,16048551888,2,4,36,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
a2918,Mitch Miller's Restaurant,sandwiches,,33758 Essendene Avenue,Abbotsford,,16048532425,2,3,19,,,,,,,,,,,,,,
a2919,Thai D'or,thai,,2328 Clearbrook Road,Abbotsford,,16047463800,2,4,27,1130,1500,1630,2100,1130,1500,1630,2100,1130,1500,1630,2100,1130,1500
a2920,Gian's Indian Cuisine,indian,venues & event spaces,31549 S Fraser Way,Abbotsford,,16048594999,2,4,29,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a2921,Little Saigon - Abbotsford,vietnamese,,33766 Essendence Avenue,Abbotsford,,16048648746,2,4,24,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
a2922,New Saigon Vietnamese Cuisine,vietnamese,,31935 S Fraser Way,Abbotsford,,16048640587,2,4.5,22,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a2923,Original Joe's,bars,restaurants,2649 Tretheway Street,Abbotsford,,16045045690,2,3,25,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400
a2924,Dragon Fort Restaurant,chinese,,2421 Pauline Street,Abbotsford,,16048526891,2,3.5,25,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300,1130,2200
a2925,Sushiwa,japanese,sushi bars,32750 George Ferguson Way,Abbotsford,,16047558587,2,4.5,17,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,,,,
a2926,Bavaria Restaurant,czech,steakhouses,33233 Walsh Avenue,Abbotsford,,16048593154,2,3.5,26,1700,2300,1700,2300,1700,2400,1700,100,1700,100,1700,2400,,
a2927,Midori Japanese Restaurant,japanese,sushi bars,31940 S Fraser Way,Abbotsford,,16048649955,2,4,13,,,,,,,,,,,,,,
a2928,Townhall Public House - Abbotsford,pubs,gastropubs,33720 S Fraser Way,Abbotsford,,16047462000,2,3.5,26,1100,2400,1100,2400,1100,100,1100,100,1100,100,1030,100,1000,2400
a2929,Carl's Jr,burgers,fast food,2871 Livingstone Ave,Abbotsford,,16047444449,2,3,17,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
a2930,Old Spaghetti Factory,italian,,2030 Sumas Way,Abbotsford,,16048648054,2,2.5,15,,,,,,,,,,,,,,
a2931,Me-N-Ed's Pizza Parlor,pizza,,2010 Sumas Way,Abbotsford,,16048593616,2,3,15,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2200
a2932,Moxie's Grill & Bar,american (traditional),canadian (new),32760 Simon Ave,Abbotsford,,16048701162,2,3,22,1130,2400,1130,2400,1130,2400,1130,2400,1130,100,1100,100,1100,2400
a2933,Jasmine Garden Restaurant,chinese,bars,31813 S Fraser Way,Abbotsford,,16048508628,2,4,17,1100,1400,1600,2200,1100,1400,1600,2200,1100,1400,1600,2200,1100,1400
a2934,White Spot,canadian (new),breakfast & brunch,33215 S Fraser Way,Abbotsford,,16048526676,2,3.5,12,630,2200,630,2200,630,2200,630,2200,630,2300,630,2300,630,2200
a2935,O'Neills,breakfast & brunch,american (traditional),2594 Ware Street,Abbotsford,,16047464048,1,4.5,17,800,1600,800,1600,800,1600,800,1600,800,1600,800,1600,1000,1400
a2936,Noodle Road,asian fusion,,31940 S Fraser Way,Abbotsford,,16045570600,2,4,15,,,,,,,,,,,,,,
a2937,WINGS Abbotsford,canadian (new),sports bars,1965 Sumas Way,Abbotsford,,16047561077,2,2,17,1100,2200,1100,2200,1100,2300,1100,2300,1100,2400,1100,2400,1100,2300
a2938,Sushi Nara,japanese,sushi bars,2362 Whatcom Road,Abbotsford,,16048596877,2,4.5,14,,,,,,,,,,,,,,
a2939,Pho Abbotsford #1,vietnamese,,2644 Cedar Park Place,Abbotsford,,16048599048,2,4,12,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100
a2940,Bamboo Palace Restaurant,chinese,,33508 South Fraser Way,Abbotsford,,16048538311,3,4,12,,,,,,,,,,,,,,
a2941,Tong Fei Chinese Restaurant,chinese,seafood,7-33324 S Fraser Way,Abbotsford,,16048534715,1,3,12,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1600,2200
