name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
Kayndaves,,,15246 W Sunset Blvd,Los Angeles,90272,3105588100.0,2.5,4.5,10,,,,,,,,,,,,,,
Mediterranean Bistro,Lebanese,Mediterranean,19735 Rinaldi St,Los Angeles,91326,8188311122.0,,4.0,9,2400.0,2100.0,,,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
Lexington Social House,American,,1718 Vine St,Los Angeles,90028,3234611700.0,2.5,3.5,27,,,2400.0,1700.0,2400.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1600.0,,
Bella Roma SPQR,Italian,,1513 S Robertson Blvd,Los Angeles,90035,,,4.5,8,1100.0,2200.0,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Torafuku,Sushi,Asian,10914 W Pico Blvd,Los Angeles,90064,3104700014.0,2.5,4.0,18,1800.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0
Manas Indian Restaurant,Indian,Vegetarian Friendly,2823 S Vermont Ave,Los Angeles,90007,3237314333.0,2.5,4.0,15,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0
Tacos El Gavilan,Mexican,,7070 W Sunset Blvd,Los Angeles,90028,,1.0,4.0,13,,,,,,,,,,,,,,
Shake Shack,American,Fast Food,10250 Santa Monica Boulevard,Los Angeles,,4242180076.0,1.0,4.5,6,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Westwood Thai Cafe,Thai,,1375 Westwood Blvd,Los Angeles,90024,3104777031.0,2.5,4.0,14,1700.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Ayara Luk Thai,Thai,,8740 S Sepulveda Blvd,Los Angeles,90045,3108814498.0,,5.0,5,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Boss Sushi,Japanese,Sushi,270A S La Cienega Blvd,Beverly Hills,90211,3106595612.0,2.5,4.5,20,1700.0,2100.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0
Ronald Reagan UCLA Medical Center - Cafeteria,,,757 Westwood Plz,Los Angeles,90095,,,5.0,5,,,,,,,,,,,,,,
Burger King,,,230 S Alvarado St,Los Angeles,90057,2134849803.0,,4.5,7,700.0,1200.0,600.0,1200.0,600.0,1200.0,600.0,1200.0,600.0,1200.0,600.0,1200.0,600.0,1200.0
Chipotle Mexican Grill,Mexican,,5550 Wilshire Blvd,Los Angeles,90036,3232726661.0,1.0,4.0,14,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Sorriso Ristorante and Martini Bar,Italian,,46 E Colorado Blvd,Pasadena,91105,6267932233.0,2.5,3.5,38,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,130.0,1130.0,130.0
Dan Sungsa,Asian,Korean,3317 W 6th St,Los Angeles,90020,2134879100.0,2.5,4.0,11,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0
Hye Cuisine,Mediterranean,Greek,2110 W Whittier Blvd,Montebello,90640,3232780102.0,2.5,4.0,11,,,,,,,,,,,,,,
Asparagus Pizza,Pizza,Italian,1809 N Cahuenga Blvd,Los Angeles,90028,3239623036.0,1.0,4.0,11,1130.0,2245.0,1130.0,2245.0,1130.0,2245.0,1130.0,2245.0,1130.0,2245.0,1130.0,2345.0,1130.0,2345.0
Vinoteca Farfalla,Italian,,1968 Hillhurst Ave,Los Angeles,90027,3236618070.0,2.5,4.0,20,1630.0,1200.0,1630.0,1200.0,1630.0,1200.0,1630.0,1200.0,1630.0,1200.0,1630.0,100.0,1630.0,100.0
TGI Friday's,American,,6721 La Tijera Blvd,Los Angeles,90045,3103371143.0,2.5,3.5,46,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0
Taihei Restaurant,Sushi,Japanese,2195 S Garfield Ave,Monterey Park,91754,3237261787.0,2.5,4.5,11,1600.0,2100.0,,,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1600.0,2100.0
Aura Thai Hollywood,Asian,Thai,1415 N Vermont Ave,Los Angeles,90027,3239069914.0,1.0,4.0,10,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
HMS Bounty,,,3357 Wilshire Blvd,Los Angeles,90010,2133857275.0,2.5,3.5,20,2400.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,200.0,1100.0,200.0
O'woks Los Angeles,Sushi,Asian,8657 W Pico Blvd,Los Angeles,90035,3102461326.0,2.5,4.0,10,,,,,,,,,,,,,,
Farmer Boys,American,,726 S Alameda St,Los Angeles,90021,2132288999.0,1.0,4.5,7,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Blossom Vietnamese Restaurant,,,451 Gin Ling Way,Los Angeles,90012,2136268345.0,1.0,4.5,7,,,,,,,,,,,,,,
Simbal,,,319 E 2nd St,Los Angeles,90012,2136260244.0,2.5,4.5,9,,,,,,,,,,,,,,
The Cowboy Palace Saloon,International,,21635 Devonshire St,Los Angeles,91311,8444269725.0,,4.5,8,1400.0,1200.0,1400.0,1200.0,1400.0,1200.0,1400.0,1200.0,1400.0,1200.0,1400.0,200.0,1400.0,200.0
Falafel Bar,Mediterranean,Middle Eastern,21765 Ventura Blvd,Los Angeles,91364,8187100140.0,2.5,4.5,8,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,,,1000.0,400.0
Poquito Mas,Mexican,,13924 Ventura Blvd,Los Angeles,91423,8189817500.0,,4.5,9,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
El Taquito Mexicano Truck,Mexican,,510 S Fair Oaks Ave,Pasadena,91105,6265773918.0,1.0,4.5,9,,,,,,,,,,,,,,
The Back Door Bakery & Cafe,,,8349 Foothill Blvd,Los Angeles,91040,8183532233.0,,4.5,7,,,,,,,,,,,,,,
Waffles de Liege,European,,21 E Holly St,Pasadena,91103,6267937726.0,,5.0,10,1000.0,2200.0,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Rio's Pizza,Pizza,Italian,531 N Montebello Blvd,Montebello,90640,3237228183.0,,4.5,12,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,1200.0,1100.0,1200.0
La Maison Du Pain,,,5373 W Pico Blvd,Los Angeles,90019,3239345858.0,,5.0,10,800.0,1300.0,,,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0
Bunz Gourmet Burgers,,,655 W 7th St,Los Angeles,90017,3105148773.0,1.0,4.0,10,2400.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
San Manuel Club,,,1111 S Figueroa St,Los Angeles,90015,2137427450.0,2.5,4.5,9,,,,,,,,,,,,,,
Hyperion Public,,,12969 Ventura Blvd,Los Angeles,91604,8184643750.0,2.5,3.5,23,900.0,1200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,900.0,200.0
Cafe 50's,American,Cafe,850 N Vermont Ave,Los Angeles,90029,3239061955.0,1.0,4.0,28,800.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,100.0,800.0,100.0
Mercado La Paloma,Mexican,Latin,3655 S Grand Ave,Los Angeles,90007,2137481963.0,,4.0,11,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2200.0,800.0,2200.0
Berry Que,Delicatessen,,6701 Hollywood Blvd,Los Angeles,90028,3234627888.0,,4.5,7,,,,,,,,,,,,,,
Chios Peruvian Grill,Peruvian,Latin,7755 Sepulveda Blvd,Los Angeles,91405,8188495071.0,2.5,4.0,15,930.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
The One Up,American,,13625 Ventura Blvd,Los Angeles,91423,,2.5,4.5,10,2400.0,300.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,2400.0,300.0
Belgium Waffle Haus Inc.,,,18100 Chatsworth St,Los Angeles,91344,8183688400.0,,4.5,8,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0
Mandarin Deli Restaurant,Chinese,Asian,9305 Reseda Blvd,Los Angeles,91324,8189930122.0,1.0,4.0,15,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0
Kinjiro,,,"424 E 2nd St, Los Angeles, CA 90012",Los Angeles,,2132298200.0,,5.0,5,,,,,,,,,,,,,,
Poke Salad Bar,Seafood,,12 W Colorado Blvd,Pasadena,91105,,1.0,4.5,9,,,,,,,,,,,,,,
The Hungry Pig,Barbecue,,2920 W Temple St,Los Angeles,90026,2133877787.0,1.0,4.5,10,,,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Hutchinson Cocktails & Grill,,,826 N La Cienega Blvd,Los Angeles,90069,3103600884.0,4.0,4.5,10,,,,,1800.0,130.0,1800.0,130.0,1800.0,130.0,1800.0,130.0,1800.0,130.0
Good Greek Grill,,,1820 N Vermont Ave,Los Angeles,90027,3233267228.0,,4.5,7,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Trattoria 25,Italian,,2501 S Santa Fe Ave,Los Angeles,90058,3235871494.0,2.5,4.0,20,,,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0
Le Saigon,Vietnamese,,11611 Santa Monica Blvd,Los Angeles,90025,3103122929.0,1.0,4.5,9,,,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,,
Cafe Graikos,Mediterranean,Greek,19346 Rinaldi St,Los Angeles,91326,8188311187.0,2.5,4.5,12,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0
Fortune House Restaurant,Thai,,17206 Saticoy St,Los Angeles,91406,8187814699.0,2.5,4.5,8,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
CottonHi,,,3825 W 6th St,Los Angeles,90020,2132631905.0,1.0,4.5,7,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,100.0,2400.0,100.0
Greenspan's Grilled Cheese,Soups,,7461 Melrose Ave,Los Angeles,90046,3235910177.0,1.0,4.0,11,,,,,,,,,,,,,,
Chipolte,,,121 N La Cienega Blvd,Los Angeles,90048,3108550371.0,1.0,4.0,10,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
El Toreo,Mexican,,21 S Fair Oaks Ave,Pasadena,91105,6267932577.0,1.0,4.0,23,,,1100.0,2300.0,700.0,2130.0,1100.0,2300.0,700.0,2130.0,730.0,2200.0,1100.0,2100.0
Chin Chin,Chinese,Asian,11740 San Vicente Blvd Ste 201,Los Angeles,90049,3108262525.0,2.5,3.5,35,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Rubio's,Mexican,,330 E Colorado Blvd,Pasadena,91101,6265359383.0,1.0,4.0,24,1000.0,2000.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2200.0,1000.0,2200.0
Matsuda Restaurant,Sushi,Japanese,11837 Ventura Blvd,Los Angeles,91604,8187603917.0,,4.0,14,1700.0,2100.0,2400.0,1400.0,2400.0,1400.0,2400.0,1400.0,2400.0,1400.0,2400.0,1400.0,1730.0,2200.0
Derrick's Jamaican Cuisine,Caribbean,Jamaican,6806 La Tijera Blvd,Los Angeles,90045,3106417572.0,2.5,4.0,24,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
Thai Boom,Thai,,10863 Venice Blvd,Los Angeles,90034,,,4.5,9,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Simply Thai,Thai,,1850 Hillhurst Ave,Los Angeles,90027,3236656958.0,1.0,4.0,13,1700.0,2200.0,,,1130.0,1530.0,1130.0,1530.0,1130.0,1530.0,1130.0,1530.0,1700.0,2300.0
Wax Paper,,,2902 Knox Ave,Los Angeles,90039,3232848857.0,,5.0,5,,,,,,,,,,,,,,
Mountain Cafe,,,3064 W 8th St,Los Angeles,90005,2134877615.0,1.0,4.5,7,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Sixth Street Tavern,,,630 W 6th St,Los Angeles,90017,2136141900.0,2.5,4.0,13,,,,,,,,,,,,,,
Guerrilla Tacos,Mexican,Seafood,826 E 3rd St,Los Angeles,90013,3233885340.0,1.0,4.5,7,,,,,,,,,,,,,,
JNJ Burger & BBQ,,,5754 W Adams Blvd,Los Angeles,90016,3239337366.0,1.0,4.5,7,,,1000.0,1845.0,1000.0,1845.0,1000.0,1845.0,1000.0,1845.0,1000.0,2000.0,,
Sunset Trocadero Lounge,,,8280 W Sunset Blvd,West Hollywood,90046,,2.5,4.5,23,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0
Chang'an Restaurant,Chinese,,227 W Valley Blvd,San Gabriel,91776,6268720906.0,4.0,4.5,8,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0
In-N-Out Burger,American,Fast Food,6225 Foothill Blvd,Los Angeles,91042,8007861000.0,,4.0,14,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0
Shakas Hawaiian Flavors,,,101 W Main St,Alhambra,91801,6262935520.0,1.0,4.5,8,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,1200.0,1100.0,1200.0
Pina's Restaurant,,,1430 W 25th St,Los Angeles,90007,3105474621.0,2.5,4.5,8,,,,,,,,,,,,,,
Romano's Macaroni Grill,Italian,,19400 Plummer St,Los Angeles,91324,8187252620.0,2.5,3.5,39,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Mayflower Seafood Restaurant,Chinese,Seafood,679 N Spring St,Los Angeles,90012,2136280116.0,1.0,3.5,25,1000.0,300.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,300.0
Lobster and Beer,Seafood,,3456 Motor Ave,Los Angeles,90034,4242988106.0,2.5,4.0,11,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
Baja Fresh Mexican Grill,,,5757 Wilshire Blvd,Los Angeles,90036,,,4.5,6,,,,,,,,,,,,,,
Wokcano,Chinese,Japanese,6320 Topanga Canyon Blvd,Los Angeles,91367,8187040923.0,2.5,4.0,17,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Arsenal,,,12012 W Pico Blvd,Los Angeles,90064,3104799782.0,2.5,4.5,9,530.0,2100.0,530.0,2100.0,530.0,2100.0,530.0,2100.0,530.0,2100.0,530.0,2100.0,530.0,2100.0
Denny's,American,Cafe,3060 N San Fernando Rd,Los Angeles,90065,,,4.5,10,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Union Bakery,,,1138 Fair Oaks Ave,South Pasadena,91030,6264031850.0,,4.5,10,,,,,,,,,,,,,,
Artelice Patisserie,,,11301 W Olympic Blvd,Los Angeles,90064,4242938846.0,,5.0,5,,,,,,,,,,,,,,
Trio House,Asian,,3031 S Figueroa St,Lake Los Angeles,90007,2137410101.0,2.5,4.5,10,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0
Super Wok Chinese Restaurant,Chinese,,5418 Reseda Blvd,Los Angeles,91356,8183426383.0,1.0,4.0,12,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Raffallo's Pizza,Italian,Pizza,1657 N La Brea Ave,Los Angeles,90028,3238514022.0,1.0,4.0,32,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,1100.0,1200.0
"Little Sheep Mongolian Hot Pot, San Gabriel",Chinese,Soups,140 W Valley Blvd Ste 213,San Gabriel,91776,6263071901.0,2.5,4.0,11,1130.0,2200.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,100.0
Novel Cafe,Cafe,,1101 Gayley Ave,Los Angeles,90024,3102086410.0,2.5,3.5,18,800.0,1230.0,700.0,1230.0,700.0,1230.0,700.0,1230.0,700.0,1230.0,700.0,200.0,800.0,200.0
Fatburger,American,,6162 Sepulveda Blvd,Los Angeles,91411,8189892695.0,,4.5,8,800.0,1200.0,800.0,1230.0,800.0,1230.0,800.0,1230.0,800.0,1230.0,800.0,230.0,800.0,230.0
Canoga Park Bowl Coffe Shop,,,20122 Vanowen St,Los Angeles,91306,8189921562.0,1.0,4.0,13,,,,,,,,,,,,,,
Hop Li,Chinese,Asian,10974 W Pico Blvd,Los Angeles,90064,3104413708.0,2.5,3.5,44,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Avalon Hollywood,,,1735 Vine St,Los Angeles,90028,3234628900.0,,4.0,16,,,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2400.0,1800.0
Mon Japanese Restaurant,Sushi,Japanese,19463 Ventura Blvd,Los Angeles,91356,8183420307.0,,4.5,8,1700.0,2130.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1730.0,2230.0
One Poke,,,2259 E Maple Ave El Segundo,Los Angeles,90245,3104142400.0,,4.5,8,,,,,,,,,,,,,,
Koutoubia,Moroccan,Mediterranean,2116 Westwood Blvd,Los Angeles,90025,3104750729.0,2.5,4.0,17,1800.0,2200.0,,,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1800.0,2300.0
Destini Cafe,Asian,Korean,423 Culver Blvd,Los Angeles,90293,4242282140.0,2.5,4.0,10,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0
In-N-Out Burger,American,Fast Food,3411 W Century Blvd,Inglewood,90303,8007861000.0,1.0,4.5,53,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0
Hi Sushi,Sushi,,654 S Main St,Los Angeles,90014,2136230003.0,1.0,4.5,12,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
Murakami,,,7160 Melrose Ave,Los Angeles,90046,3236921450.0,2.5,4.5,6,,,,,,,,,,,,,,
Normandie Pate,Cafe,,3022 S Cochran Ave,Los Angeles,90016,3239395528.0,,5.0,6,900.0,1400.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0
Henri's,,,21601 Sherman Way,Los Angeles,91303,8183485582.0,,4.5,9,1000.0,1600.0,900.0,1800.0,900.0,2000.0,900.0,1800.0,900.0,2000.0,900.0,1800.0,900.0,1800.0
Green Table Cafe,,,5998 W Pico Blvd,Los Angeles,90035,3234244129.0,2.5,5.0,5,700.0,2000.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,2000.0
D'Vine Lounge Bar,,,821 S Flower St,Los Angeles,90017,2132628517.0,,4.5,6,1700.0,1100.0,1630.0,2300.0,1630.0,2300.0,1630.0,2300.0,1630.0,2300.0,1630.0,2400.0,1700.0,2400.0
Prince,Asian,Korean,3198 1/2 W 7th St,Los Angeles,90005,2133891586.0,2.5,4.5,9,400.0,615.0,,,,,,,,,,,400.0,615.0
Venice Beach Ice Cream and Gelato,,,517 Ocean Front Walk,Los Angeles,,3103996668.0,,4.5,8,1100.0,1800.0,1130.0,1730.0,1130.0,1730.0,1130.0,1730.0,1130.0,1730.0,1130.0,1730.0,1100.0,1800.0
Spin the Bottle Wine Studio,,,10139 1/2 Riverside Dr,Los Angeles,91602,8185097908.0,,5.0,6,,,1600.0,2100.0,1300.0,2100.0,1300.0,2100.0,1300.0,2200.0,1300.0,2200.0,1300.0,2200.0
Applebee's,American,,5700 Florence Ave,Bell Gardens,90201,3233262020.0,2.5,3.5,19,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,100.0,1100.0,100.0
First Szechuan Wok,Chinese,Asian,10855 Lindbrook Dr,Los Angeles,90024,3102087785.0,,3.5,20,2400.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
A-Won Japanese Restaurant,Sushi,Asian,913 S Vermont Ave,Los Angeles,90006,2133896764.0,2.5,4.0,13,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
The Habit Burger Grill,,,7221 Van Nuys Blvd,Los Angeles,91405,8187817057.0,1.0,4.5,6,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2300.0,1030.0,2300.0
Tony's Mexican Grills,Mexican,,12910 Magnolia Blvd Ste F,Los Angeles,91423,8187695754.0,1.0,4.5,9,1000.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2130.0,730.0,2130.0,730.0,2130.0
Chop Stop,,,17332 Ventura Blvd,Los Angeles,91316,8189902400.0,1.0,4.0,12,1100.0,2000.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
Pattaya Thai Restaurant,Thai,,1727 N Vermont Ave Ste 105,Los Angeles,90027,3236660880.0,2.5,4.5,6,1100.0,2245.0,1100.0,2245.0,1100.0,2245.0,1100.0,2245.0,1100.0,2245.0,1100.0,2245.0,1100.0,2245.0
Maria's Tortillas,Mexican,,5606 W Manchester Ave,Los Angeles,90045,3106702645.0,1.0,4.5,7,530.0,1930.0,530.0,1930.0,530.0,1930.0,530.0,1930.0,530.0,1930.0,530.0,1930.0,530.0,1930.0
Joselito's,Mexican,Latin,Foothill Blvd.,Los Angeles,,8189512275.0,,4.0,23,1000.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Haifa Restaurant,Mediterranean,Middle Eastern,8717 W Pico Blvd,Los Angeles,90035,3108887700.0,2.5,4.0,15,1130.0,2045.0,1130.0,2045.0,1130.0,2045.0,1130.0,2045.0,1130.0,2045.0,1130.0,1430.0,,
El Taco Llama,Mexican,,8709 Corbin Ave,Los Angeles,91324,8188855918.0,1.0,4.5,6,700.0,2330.0,600.0,2330.0,600.0,2330.0,600.0,2330.0,600.0,2330.0,600.0,100.0,600.0,100.0
Sushi Raw,Sushi,Japanese,16858 Devonshire St,Los Angeles,91344,8188329322.0,,4.5,11,,,,,,,,,,,,,,
Toluca Garden Chinese Restaurant,Chinese,Asian,10000 Riverside Dr,Los Angeles,91602,8189803492.0,,3.5,18,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
Villa Moreliana,,,317 S Broadway,Los Angeles,90013,2136242378.0,,4.5,6,,,,,,,,,,,,,,
Raffallo's Pizza,Italian,Pizza,7311 W Sunset Blvd,Los Angeles,90046,3238515950.0,1.0,4.5,14,2400.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
Tsubaki,Japanese,,1356 Allison Ave,Los Angeles,90026,2139004900.0,2.5,5.0,5,1730.0,2200.0,,,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0
Top Island Seafood Restaurant,Chinese,Seafood,740 E Valley Blvd,Alhambra,91801,6263009898.0,2.5,3.5,34,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
Dim Sum Express,,,326 N Garfield Ave,Monterey Park,91754,6263075800.0,1.0,4.5,6,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0
Jeni's Splendid Ice Creams,American,,540 Rose Ave,Los Angeles,90026,3103142024.0,1.0,4.5,6,,,,,,,,,,,,,,
Sushi 101,Sushi,Japanese,11331 Moorpark St,Los Angeles,91602,8187669170.0,,4.5,10,1730.0,2130.0,,,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0
Electric Lotus,Indian,Vegetarian Friendly,4656 Franklin Ave,Los Angeles,90027,3239530040.0,2.5,4.0,36,2400.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,2400.0,2300.0
ABC Seafood,Chinese,Seafood,708 New High St,Los Angeles,90012,2136802887.0,1.0,3.5,22,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0
