_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone,labe
852342,a1913,b2823,River Rock,12833 Ventura Blvd,Studio City,91604,8184327500,River Rock,12000 block of Ventura Blvd.,Los Angeles,,8184327500,1
860389,a1962,b3078,Kopan Ramen - Alhambra,645 E Main St,Alhambra,91801,6264588388,Alondra Hotwings,515 Main Street,Alhambra,,,0
860717,a1964,b3078,38 Degrees Ale House & Grill,100 W Main St,Alhambra,91801,6262822038,Alondra Hotwings,515 Main Street,Alhambra,,,0
865309,a1992,b3078,Izakaya Akatora,115 W Main St,Alhambra,91801,6269437872,Alondra Hotwings,515 Main Street,Alhambra,,,0
869573,a2018,b3078,Los Amigos Mexican Grill and Cantina,118 W Main St,Alhambra,91801,6263130130,Alondra Hotwings,515 Main Street,Alhambra,,,0
887190,a2126,b1255,The Village,12345 Ventura Blvd,Studio City,91604,8187529222,The Villa,22160 Ventura Blvd.,Los Angeles,,,0
888157,a2132,b934,Carney's Express Limited,12601 Ventura Blvd,Studio City,91604,8187618300,The Carving Board,18607 Ventura Blvd #100,Los Angeles,,8183423200,0
897014,a2186,b956,Landings Bar & Lounge,5711 W Century Blvd,Los Angeles,90045,,Landings,"Hilton Lax, 5711 West Century Boulevard",Los Angeles,,3104104000,1
902061,a2217,b260,Barista Society,300 S Grand Ave,Los Angeles,90071,2134443389,Blue Cow Kitchen & Bar,350 South Grand Ave,Los Angeles,,2136212249,0
905731,a2239,b1392,Poncho's Tlayudas,4318 S Main St,Los Angeles,90037,,The Anchor,235 Main St,Los Angeles,,3106649696,0
909761,a2264,b126,El Paseo Cafe,100 World Way,Los Angeles,90045,,Hard Rock Cafe Hollywood,100 Universal City Plaza,Los Angeles,,8186227625,0
916355,a2305,b751,Galen Dining Hall,Watt Way,Los Angeles,90089,,Ports O'Call Waterfront Dining,1200 Nagoya Way,Los Angeles,,3108333553,0
